mean_x,mean_y,mean_z,std_x,std_y,std_z,mean_enmo,std_enmo,max_enmo,min_enmo,mean_magnitude,std_magnitude,inactivity_percentage,non_wear_percentage,participant_id
0.27108514,0.12129846,-0.3149557,0.5584897398948669,0.43874797224998474,0.48776087164878845,0.04025916,0.10453388839960098,3.3645079135894775,0.0,0.9592854,0.09752966463565826,5.895008605851979,0.8342124257398257,04cb2c30
-0.022417318,-0.022665458,-0.9942614,0.00019964567036367953,0.0003295593778602779,0.00011021401587640867,8.569479e-05,2.0785701053682715e-05,0.00010039249900728464,7.099707727320492e-05,0.9947724,0.00010713728988775983,0.0,0.0,04d06a9c
-0.20335686,0.08224549,-0.2809036,0.5630095601081848,0.4635607600212097,0.5371960997581482,0.04152096,0.15073829889297485,4.889670372009277,0.0,0.96861583,0.09649335592985153,7.801015740828365,0.21332134632976876,04f094a8
-0.32863274,-0.06196348,0.37645003,0.5009047389030457,0.3797077238559723,0.4792863130569458,0.06270401,0.06381479650735855,0.4559510052204132,0.0,0.9292598,0.11098974198102951,0.819672131147541,0.0,051680a0
-0.36345825,-0.20677434,-0.542251,0.35995543003082275,0.3783445656299591,0.45066121220588684,0.04039387,0.03365163505077362,0.24823912978172302,0.0,0.9670904,0.09124080836772919,0.2380952380952381,0.0,055156e2
-0.17920786,0.5554961,0.1295717,0.23592473566532135,0.4750370979309082,0.6111540198326111,0.019928038,0.06887870281934738,3.17041015625,0.0,1.0050937,0.04981990158557892,0.6639547388600552,75.36081108461526,059eed01
0.016192505,-0.04897109,-0.29134235,0.5257040858268738,0.5179221630096436,0.56786048412323,0.03181969,0.11888012290000916,4.520691394805908,0.0,0.97242653,0.09519965201616287,28.220162476433018,24.529400732427177,05bbed1b
-0.036426097,0.048503246,0.10651524,0.5913217663764954,0.45772048830986023,0.5977488160133362,0.046013217,0.17372307181358337,6.14790153503418,0.0,0.95775235,0.1195283755660057,11.975901936202813,3.683486558016437,05db1b9b
0.08478456,0.08003162,-0.89009374,0.23366321623325348,0.22339020669460297,0.3115728199481964,0.0048994753,0.01012586709111929,2.1639060974121094,0.0,1.0035806,0.009235580451786518,0.851599051464462,94.32721271550342,05e94f88
0.15198092,-0.008481269,-0.2613087,0.5215104222297668,0.5157222151756287,0.5783763527870178,0.02441763,0.07395080476999283,3.3041586875915527,0.0,0.9782596,0.08329205960035324,5.012005343731947,10.742074667822068,063b16fc
-0.00011440661,-0.0062710494,-0.99598336,0.00018280869699083269,0.00012949651863891631,0.0004961105878464878,0.00010641337,2.817657332343515e-05,0.0001263372105313465,8.64895191625692e-05,0.99600303,0.0004952676245011389,0.0,0.0,064e8da5
-0.08408447,0.12228024,-0.6892018,0.14788927137851715,0.30397510528564453,0.42878618836402893,0.03497607,0.0295434407889843,0.08061010390520096,0.006855286192148924,0.8418055,0.2102186232805252,0.0,0.0,0668373f
-0.23547903,0.041865498,-0.23064148,0.5719448328018188,0.3757133185863495,0.5963985919952393,0.03157358,0.07489475607872009,2.3313772678375244,0.0,0.96189976,0.0956198126077652,5.990271553870312,9.6556742885595,067b9287
0.04583472,0.07924838,-0.21588564,0.5660204887390137,0.5730419158935547,0.3542364239692688,0.15616494,0.28750064969062805,2.665301561355591,0.0,0.89387023,0.17319156229496002,0.18433179723502305,0.0,06c8b2fb
0.10153279,-0.003689712,-1.0075963,0.0002961237623821944,0.0003133326827082783,0.0011559195118024945,0.012723519,0.0011816434562206268,0.013559066690504551,0.011887970380485058,1.0127057,0.0011809546267613769,0.0,0.0,06eb8adb
0.05866939,-0.03253968,-0.23253495,0.53042072057724,0.4724005460739136,0.6130222082138062,0.03645622,0.09006441384553909,4.0853376388549805,0.0,0.96366704,0.10137298703193665,3.0937665974602866,1.1600115880450002,070386b2
0.012740498,-0.020581905,-0.99421704,0.00044256431283429265,0.0005343022057786584,0.00036781554808840156,0.0005135095,0.00026168415206484497,0.0006985481595620513,0.0003284708654973656,0.9945118,0.0003622943186201155,0.0,0.0,07048067
0.24029559,0.39107966,-0.6296483,0.3222719132900238,0.3764163553714752,0.3934536874294281,0.0051184334,0.005758284125477076,0.4359489977359772,0.0,1.0037084,0.0076596783474087715,0.0005451254878873116,80.54992259218072,0720320e
0.088567704,-0.021770833,0.9885156,0.0002577964623924345,7.365689089056104e-05,0.0002578122657723725,0.00021891037,3.807826942647807e-05,0.00024583577760495245,0.0001919849746627733,0.99271417,0.0002813301980495453,0.0,0.0,0745c390
0.027074868,0.021872927,1.0135542,0.0018711775774136186,0.009187591262161732,0.0006781543488614261,0.014398575,0.0007857243763282895,0.0154182780534029,0.013539302162826061,1.0141864,0.0005559026612900198,0.0,0.0,080698b7
-0.10767936,0.07860376,-0.36514595,0.4834347069263458,0.4899848401546478,0.5815549492835999,0.019410742,0.0561712384223938,1.8393137454986572,0.0,0.97929424,0.06704716384410858,33.19652890864545,29.040681894869653,082df556
0.026295243,-0.051277284,0.76390094,0.1526719629764557,0.29425880312919617,0.5466301441192627,0.007079114,0.052050698548555374,3.326157808303833,0.0,0.9970611,0.03944151848554611,0.3586712667081425,88.15442188413174,08577722
0.22114739,-0.028158365,-0.07193076,0.6206644773483276,0.4734162390232086,0.5512781143188477,0.032068472,0.08934394270181656,5.155007362365723,0.0,0.98101914,0.07590174674987793,11.445049027943094,0.0,08660d12
-0.108252496,0.9787879,0.043754544,0.00016438851889688522,0.00010937108163489029,0.00040465715574100614,4.7837893e-05,6.765299622202292e-05,9.56757867243141e-05,0.0,0.98572755,7.261903374455869e-05,50.0,0.0,089a6b19
-0.22014749,-0.2410052,0.45551944,0.456947386264801,0.42793142795562744,0.3694310188293457,0.108255744,0.08842368423938751,0.3340461850166321,0.00027430494083091617,0.9018397,0.12356598675251007,0.0,0.0,09331bb8
0.02436198,0.013658854,1.007526,0.00020255775598343462,0.0005340124480426311,7.367269427049905e-05,0.007925779,7.396903674816713e-05,0.00797808263450861,0.00787347462028265,1.0079131,7.594866474391893e-05,0.0,0.0,0983654b
-0.0043139253,-0.0031300867,-0.99680436,0.0004960756632499397,0.0002388692373642698,0.00034977670293301344,0.00016628465,8.813130989437923e-05,0.00022860289027448744,0.00010396639845566824,0.9968187,0.0003511675458867103,0.0,0.0,099e3614
0.35026354,0.04167181,0.3302189,0.46852919459342957,0.46401453018188477,0.5197926759719849,0.037740346,0.09378399699926376,7.804427623748779,0.0,0.9638095,0.09788545221090317,7.5242526389086715,0.0,09b29113
0.0067723473,-0.13432814,-0.92579824,0.13791844248771667,0.17501720786094666,0.13373684883117676,0.022470282,0.03134820610284805,0.07934838533401489,0.00016203959239646792,0.96623594,0.057238802313804626,0.0,0.0,0a418b57
-0.12395183,0.28286466,-0.41135055,0.3094726800918579,0.27586376667022705,0.4724622964859009,0.03904276,0.027264121919870377,0.07183190435171127,0.0008923618006519973,0.77481997,0.14841818809509277,0.0,0.0,0a431608
-0.2745586,0.08907063,-0.118275344,0.5278151035308838,0.4535200893878937,0.5823234915733337,0.038407076,0.10086566209793091,3.38996958732605,0.0,0.9537246,0.10613580793142319,17.826943277310924,5.122549019607843,0b4014f0
0.101509474,0.0037006373,-0.15627977,0.5760482549667358,0.4502807855606079,0.6137034296989441,0.042654585,0.16599354147911072,5.042696952819824,0.0,0.9670402,0.10448344051837921,22.84494363116271,14.081692747770486,0b50f3fa
-0.29776505,-0.036653854,0.024695992,0.3357151746749878,0.1976160854101181,0.9189088344573975,0.13618413,0.14251071214675903,0.37715819478034973,0.00019889143004547805,0.9784771,0.18176701664924622,0.0,0.0,0b518637
-0.06909335,0.014289055,-0.6759666,0.47574934363365173,0.23860400915145874,0.49983322620391846,0.0019107704,0.006104464177042246,0.24430933594703674,0.0,0.9973719,0.008037216030061245,25.944234153468145,74.00222465717037,0b7d7aec
0.003270813,-0.0068816897,-1.0017743,0.0004842393100261688,0.00014754261064808816,1.8460512364981696e-05,0.0022625895,4.771484327648068e-06,0.0022659634705632925,0.002259215572848916,1.0018033,1.787026303645689e-05,0.0,0.0,0b7d9da6
-0.7322838,0.05468972,-0.1898335,0.26977789402008057,0.3897348642349243,0.4149349629878998,0.11089765,0.3005158007144928,2.811566114425659,0.001067221979610622,0.96753037,0.18462800979614258,0.0,0.0,0bd89878
-0.4456488,-0.048865005,-0.064585134,0.5228699445724487,0.3937872052192688,0.5808786153793335,0.03765943,0.14407281577587128,5.311954021453857,0.0,0.9805315,0.09831151366233826,12.529479515164809,6.090147900327246,0bfe4fc9
-0.35399407,0.050871465,-0.042784333,0.28450363874435425,0.10641869157552719,0.839033305644989,0.026606336,0.018748873844742775,0.048258956521749496,0.0016560613876208663,0.8994199,0.14137139916419983,0.0,0.0,0c4e2d68
0.0012996141,0.020710122,0.99203897,0.0002754135930445045,0.0004748066421598196,0.0010501730721443892,4.497528e-05,7.756141712889075e-06,5.045970101491548e-05,3.9490860217483714e-05,0.99225605,0.0010396363213658333,0.0,0.0,0c4eabac
0.07318677,-0.023089278,-0.29458928,0.4795771837234497,0.3394029140472412,0.7364183664321899,0.027634317,0.09876736253499985,4.202070236206055,0.0,0.9871434,0.07654617726802826,2.9009717806398303,40.17441756030968,0c98f822
-0.2777352,0.113864,-0.17685568,0.4989790916442871,0.48264145851135254,0.5713347792625427,0.038362525,0.10671018064022064,5.036164283752441,0.0,0.95864743,0.10376030951738358,15.426508851589205,0.0,0cbe4e54
-0.17086615,0.24552657,-0.5969276,0.30557069182395935,0.2665240466594696,0.3608092963695526,0.04116167,0.025435833260416985,0.08105777949094772,0.0028044627979397774,0.8363361,0.13369791209697723,0.0,0.0,0d01bbf2
-0.2899333,0.07561038,-0.06714613,0.5486354827880859,0.4871479868888855,0.542731761932373,0.04046671,0.10885126143693924,4.199594974517822,0.0,0.9580389,0.09604255855083466,20.41598178206972,6.653225806451612,0d279d77
-0.03459474,0.08738455,-0.9404772,0.1598273068666458,0.13486477732658386,0.19941672682762146,0.009687231,0.019381986930966377,0.08742035180330276,0.0008617349667474627,0.9857472,0.043217312544584274,0.0,0.0,0d4800c8
0.07519588,0.09799351,-0.64850545,0.31440702080726624,0.36850717663764954,0.2955566942691803,0.04797679,0.025643758475780487,0.08949791640043259,0.0012883814051747322,0.8470628,0.14206662774085999,0.0,0.0,0d4fa8f4
-0.11276975,0.34729373,0.087388545,0.3559845983982086,0.7319877743721008,0.4480966329574585,0.006696862,0.010802371427416801,0.46514245867729187,0.0,1.0021303,0.011088632047176361,7.412474348610161,67.56775964536675,0d570d3e
-0.11127285,0.023304297,-0.46469516,0.2644895911216736,0.22390173375606537,0.7292042970657349,0.026196355,0.02792503498494625,0.07705017179250717,0.0005905588623136282,0.9114747,0.13500317931175232,0.0,0.0,0d924604
0.13068748,0.083740786,0.21322572,0.37061023712158203,0.33570778369903564,0.8204193711280823,0.0033492278,0.008892054669559002,0.6940900683403015,0.0,0.99633616,0.012738563120365143,25.424954045066816,68.07371377821839,0e3b0bd2
-0.23265474,-0.36047623,-0.022956591,0.4740876853466034,0.43157899379730225,0.5091950297355652,0.06635904,0.0512041412293911,0.5175397992134094,0.0,0.91637814,0.11873185634613037,0.16025641025641024,0.0,0ec403df
0.10413795,0.028624767,-0.122375675,0.5018252730369568,0.5266360640525818,0.6207847595214844,0.06165675,0.17262914776802063,3.4506266117095947,0.0,0.9641907,0.10831495374441147,15.702898198154367,11.739973077733987,0ed2a3c8
0.11332627,-0.040081337,-0.13699766,0.6260486841201782,0.4583352208137512,0.5517454147338867,0.05348203,0.16881978511810303,6.963262557983398,0.0,0.96143645,0.12374771386384964,13.438357261568651,0.0,0eddd8e5
0.087953135,-0.053857315,0.50226533,0.32359176874160767,0.4118724465370178,0.6824097037315369,0.0080467975,0.031261079013347626,0.8856999278068542,0.0,1.0010542,0.013459776528179646,6.31412292352409,72.7050489884699,0f6b71c4
0.29837683,-0.1579153,-0.5693869,0.27517473697662354,0.40039774775505066,0.4042755663394928,0.035909552,0.03240079805254936,0.10073339194059372,0.00072565081063658,0.8784415,0.20917293429374695,0.0,0.0,0fbb3ca5
0.007728365,0.13857143,-0.9346946,0.035284753888845444,0.18469664454460144,0.10536190122365952,0.024318397,0.04163746163249016,0.07239719480276108,0.0002683669445104897,0.9598194,0.06287088245153427,0.0,0.0,101774f0
-0.07468926,0.33392408,0.14194922,0.28761598467826843,0.3570263385772705,0.7429699301719666,0.025111536,0.03556166589260101,0.09024038910865784,0.0021983312908560038,0.86626685,0.24781519174575806,0.0,0.0,101c27f1
0.16032824,0.04466758,-0.110372,0.8020652532577515,0.45364871621131897,0.554284930229187,0.07876481,0.46005749702453613,7.077813625335693,0.0,0.99403805,0.4560444951057434,6.061716332844814,0.24471222565995407,108b8659
-0.011507062,0.16373822,0.013142475,0.5252507925033569,0.5469267964363098,0.611187756061554,0.02010926,0.07237689197063446,5.724996566772461,0.0,0.98526245,0.07169735431671143,4.412962058296695,27.561064973131412,10ad8c48
-0.0047075027,-0.0040239953,-1.000488,0.00036497064866125584,1.819262070057448e-05,0.0007015764131210744,0.0031888715,0.00024847773602232337,0.003364571835845709,0.0030131712555885315,1.0005074,0.0007032622816041112,0.0,0.0,10e46254
-0.024010416,0.04886719,-1.0206511,0.0002946275635622442,0.0005340137286111712,0.0006260492955334485,0.022113834,0.0006588935502804816,0.02257974073290825,0.021647924557328224,1.0221024,0.0006575751467607915,0.0,0.0,113f5798
0.03939453,0.18515624,-0.70243484,0.22541120648384094,0.36571404337882996,0.39870309829711914,0.050217938,0.05096910521388054,0.17904502153396606,0.006943373009562492,0.91218346,0.11472620815038681,0.0,0.0,11739de2
-0.0111762285,0.03485673,1.0002632,0.0002575027465354651,0.0004992425674572587,0.00018418174295220524,0.0015984289,8.081748819677159e-05,0.0016555754700675607,0.001541282283142209,1.0009328,0.00019859595340676606,0.0,0.0,119d7562
-0.074569546,0.03992191,-0.14221191,0.49556082487106323,0.4868684709072113,0.6611868739128113,0.036311578,0.09687718749046326,3.1016316413879395,0.0,0.96868414,0.09444113075733185,3.36263052800419,14.563078987855576,119e181e
0.15202372,0.013752007,-0.4549751,0.4861504137516022,0.4034835994243622,0.5833783149719238,0.01714498,0.04934506490826607,1.9782651662826538,0.0,0.9830216,0.05841752514243126,4.451329775503903,20.606742233787617,11be5d2e
-0.37358063,-0.050656423,-0.21736707,0.46080711483955383,0.44608074426651,0.5528135895729065,0.052336935,0.12883493304252625,2.7601685523986816,0.0,0.9453061,0.11309301108121872,18.478901308378823,10.918031366432718,11f9b26c
0.03542252,-0.0037852335,-0.26209265,0.545421302318573,0.4699774980545044,0.6218858361244202,0.023660967,0.06260315328836441,2.84954833984375,0.0,0.98513097,0.06840679794549942,4.0495890715237675,9.582778024581668,12380b06
-0.31602153,0.06638726,-0.22615932,0.4117172360420227,0.4464868903160095,0.6414051651954651,0.07256167,0.18813300132751465,2.712416648864746,0.0,0.9610689,0.10908133536577225,27.019400352733687,0.0,12a607f6
-0.38951322,0.022174526,-0.20521328,0.46953263878822327,0.4470788240432739,0.5731135010719299,0.032663662,0.09554609656333923,2.8894922733306885,0.0,0.9680774,0.07657677680253983,9.797630799605134,12.161635579570843,1301f65d
-0.14702843,-0.02282421,-0.26441315,0.5192930102348328,0.43097296357154846,0.6126009225845337,0.03166956,0.08816701173782349,2.604445695877075,0.0,0.95425284,0.11037903279066086,10.415039970254695,2.176519799219186,1314bc8c
-0.046503004,-0.060762614,-0.2986737,0.17421633005142212,0.18418645858764648,0.9122149348258972,0.0040836716,0.0320027619600296,3.5120255947113037,0.0,0.9951629,0.03177499398589134,19.180923404326066,77.65183633431427,137baaec
-0.33185026,0.10291914,0.9473808,0.0010651997290551662,0.00032610591733828187,0.0006353980861604214,0.012454559,0.0007296171970665455,0.013087741099298,0.011656666174530983,1.0090829,0.0007068756385706365,0.0,0.0,13eee030
0.16933371,0.23000808,0.40101412,0.42299091815948486,0.44120875000953674,0.5942662358283997,0.020901883,0.060814399272203445,3.15130877494812,0.0,0.98172843,0.07443122565746307,2.907681223493966,45.106924726957146,13fca10c
0.016612427,-0.175126,0.12876152,0.43488481640815735,0.2622351348400116,0.6498957276344299,0.051469035,0.02576376125216484,0.11930231004953384,0.001610112958587706,0.81651384,0.1930597424507141,0.0,0.0,14391970
-0.004529734,-0.03256045,-0.2596378,0.6133750677108765,0.47821044921875,0.5055882930755615,0.042781156,0.1240055188536644,4.529240608215332,0.0,0.95830333,0.10358838737010956,12.611288496950653,0.22848985521936716,144a9a79
-0.1257732,-0.07404345,0.25845844,0.2456464171409607,0.7072627544403076,0.5561908483505249,0.0033657674,0.03153815120458603,2.0944652557373047,0.0,0.9779994,0.037160445004701614,46.56851782830165,63.993663809168844,14568d61
-0.2482637,0.024485707,-0.27784792,0.5210718512535095,0.4226045608520508,0.5763887166976929,0.029818416,0.09106451272964478,3.9005210399627686,0.0,0.9552208,0.09668372571468353,9.884111652913228,8.93387409352338,1470a1df
0.003856973,0.021433525,1.008208,0.00014735427976120263,0.0001836759620346129,5.563384183915332e-05,0.008470301,5.384589167078957e-05,0.008508375845849514,0.00843222625553608,1.0084432,5.1081980927847326e-05,0.0,0.0,14a6e58e
-0.04879044,0.07222279,0.20532697,0.6064792275428772,0.4660075902938843,0.5041612982749939,0.08319313,0.15690776705741882,1.8710575103759766,0.0,0.93415594,0.12580788135528564,0.4805125467164976,0.0,14b3d6e5
-0.22399853,0.12155851,-0.1346599,0.5410372018814087,0.4690454304218292,0.5849155187606812,0.028184274,0.07200625538825989,3.7827329635620117,0.0,0.9646842,0.08590435236692429,8.775046002862402,3.4506406324541676,15227eef
0.01891112,-0.047867987,0.032198068,0.5913242101669312,0.4964309334754944,0.5829203724861145,0.052461993,0.13566020131111145,4.136937141418457,0.0,0.96118426,0.1254284530878067,2.1864030730511956,8.050202000132458,154d1191
-0.10504691,0.0022171699,-0.06422627,0.5970740914344788,0.4882405996322632,0.5700846910476685,0.056261223,0.18672482669353485,6.1555047035217285,0.0,0.95905596,0.12366996705532074,19.15890178882854,0.22464165296394106,15dbc929
0.16999133,-0.124480285,-0.11632313,0.3383719027042389,0.36042138934135437,0.7542615532875061,0.03503287,0.03137752413749695,0.10233786702156067,0.0,0.8732383,0.14356231689453125,11.11111111111111,0.0,15f217a6
-0.07241094,0.078068264,1.0008556,0.002093926537781954,0.0022020989563316107,0.00026238462305627763,0.007865095,0.001883373479358852,0.010025805793702602,0.006571218837052584,1.0065069,0.00028475819271989167,0.0,0.0,15f2e240
-0.21576509,0.08472727,-0.22041982,0.4605135917663574,0.5701392889022827,0.5526197552680969,0.035103958,0.11916206777095795,5.7465434074401855,0.0,0.96672136,0.10223311930894852,10.757419333693854,24.70871638562509,1606f203
0.33226234,0.15825945,-0.4538679,0.30161792039871216,0.3443979024887085,0.5834578275680542,0.039703436,0.031331323087215424,0.08901546895503998,0.005765557289123535,0.88840085,0.11237183958292007,0.0,0.0,1649ce22
0.082881555,0.20924558,-0.023819834,0.4633827805519104,0.424724817276001,0.5311313271522522,0.048652828,0.03226744011044502,0.12783905863761902,0.0,0.82986706,0.17305870354175568,3.0303030303030303,0.0,17c1ae23
0.5320236,-0.29841435,-0.19529745,0.29798197746276855,0.5074089765548706,0.4309963583946228,0.07583715,0.19093967974185944,2.8625309467315674,0.0,0.9621248,0.12648899853229523,0.4439511653718091,0.0,1837456f
0.028140685,-0.02250639,-0.39915115,0.5427390336990356,0.47724446654319763,0.5018722414970398,0.03704171,0.10760701447725296,4.462713718414307,0.0,0.9617589,0.09946265816688538,13.920217721767273,19.129112930907667,18b8b2f6
0.09483924,0.020087667,0.42966783,0.35701510310173035,0.2930803596973419,0.7705888152122498,0.01200936,0.03786519914865494,2.6983227729797363,0.0,0.999663,0.038145001977682114,2.2212858174813386,68.79747389619772,19098ef0
-0.239886,0.011318511,-0.02156083,0.47283437848091125,0.600440263748169,0.5558064579963684,0.026715077,0.08353167027235031,3.1156411170959473,0.0,0.97154963,0.08533326536417007,4.32488318384446,21.193852158189664,1911731d
-0.024441684,0.18559855,-0.20463628,0.3191908299922943,0.5864043831825256,0.6781724095344543,0.022445662,0.08320888876914978,5.087604522705078,0.0,0.98930335,0.0652461126446724,8.596594195502025,52.68364465312511,19455336
0.3740742,-0.23420407,0.077303514,0.3788120448589325,0.5613025426864624,0.42106708884239197,0.08474158,0.11854606866836548,0.9781378507614136,0.002259115455672145,0.9000834,0.15350407361984253,0.0,0.0,1957153d
-0.18026854,0.32977605,-0.0373499,0.2965204417705536,0.469154417514801,0.7467554807662964,0.008711099,0.015713216736912727,0.4905422329902649,0.0,1.0039635,0.011103522963821888,5.940407535563245,60.76470588235294,1a803bfe
0.08480162,0.026064258,-0.7486503,0.2513376772403717,0.23863902688026428,0.5500158667564392,0.00942814,0.055684007704257965,3.999316453933716,0.0,0.99461514,0.046827904880046844,2.3007480223744747,72.99093105616788,1aae1de3
-0.03498046,0.038394913,0.25878334,0.28173011541366577,0.5639382600784302,0.7294391393661499,0.011384476,0.029592081904411316,1.7216877937316895,0.0,0.99909633,0.03114667907357216,6.634629307848249,60.693599768317405,1aff6762
-0.29811665,0.08360085,-0.052801505,0.548037588596344,0.448191374540329,0.5924550294876099,0.030518288,0.09441974759101868,5.142364978790283,0.0,0.97116643,0.08778548240661621,5.34163101257617,0.0,1b2eea8f
0.00203125,-0.029557291,-0.97727865,7.365705096162856e-05,0.000184142219950445,0.0005340005736798048,0.0,0.0,0.0,0.0,0.97772765,0.000528015720192343,100.0,0.0,1b32427b
0.46707734,0.07232792,-0.111894116,0.45569470524787903,0.43764156103134155,0.5547614693641663,0.041918293,0.10679446160793304,4.171159744262695,0.0,0.9657378,0.10137735307216644,4.121588012186781,0.4204750357520363,1b329556
-0.039699923,0.063409336,-0.08128112,0.41943347454071045,0.41202738881111145,0.7815715670585632,0.019268395,0.046015843749046326,2.3722727298736572,0.0,0.9821591,0.06232448294758797,21.396133549827482,34.869511535078814,1b5b34bc
0.04465355,0.29139495,0.23067701,0.3844192922115326,0.5563265681266785,0.6417568922042847,0.01660875,0.019986750558018684,0.9462820291519165,0.0,1.0039619,0.03835836425423622,4.021877406179907,37.16062401660473,1b6fb363
-0.021087367,-0.15147063,-0.9865155,0.003764273365959525,0.0004590950848069042,0.001138934283517301,0.0026432858,0.002756047761067748,0.004592105746269226,0.0006944656488485634,0.9983027,0.0009762895642779768,0.0,0.0,1c063ebc
-0.0669085,-0.053890016,-0.78930855,0.29397115111351013,0.3235650956630707,0.41525229811668396,0.009320124,0.02231583185493946,1.0343152284622192,0.0,0.9960799,0.042442433536052704,1.5897038809892534,64.13956544183209,1c23295e
0.005621635,-0.023471022,-0.9896975,0.0002032887132372707,9.122726623900235e-05,0.0003591695858631283,1.7325084e-07,1.6086532639292273e-07,3.178914482759865e-07,0.0,0.9899917,0.00035885770921595395,33.33333333333333,0.0,1c5ba087
-0.000889178,-0.94415724,0.02478353,0.04354730248451233,0.23458270728588104,0.2242027223110199,0.0018702056,0.018092913553118706,2.7945456504821777,0.0,0.9995996,0.013273179531097412,0.007664009809932556,97.81137776999212,1cd37b36
-0.030083265,0.06527626,-0.10773442,0.6021857857704163,0.4919913411140442,0.568123459815979,0.06008266,0.15853020548820496,5.138878345489502,0.0,0.9645038,0.1182176023721695,5.04764186096029,6.187231626388446,1d78b3c3
-0.17694513,0.07280757,-0.99058414,0.001589945168234408,0.0003412326332181692,0.0024481560103595257,0.00900815,0.002201674971729517,0.01131721306592226,0.0069324541836977005,1.0088955,0.002151822205632925,0.0,0.0,1e08b1dc
-0.27609554,0.13151921,-0.113473766,0.5822374820709229,0.18637914955615997,0.5970553159713745,0.045675065,0.044852253049612045,0.12793967127799988,0.0,0.86635554,0.1798950880765915,15.384615384615385,0.0,1e5f6199
0.040809546,-0.011592672,0.13296972,0.03754951432347298,0.011055544950067997,1.061619758605957,0.0048682718,0.0034631972666829824,0.01203206181526184,0.002242897404357791,0.9931397,0.02412431500852108,0.0,0.0,1e87baed
0.0045489087,0.00012655777,-0.9953273,0.0017166167963296175,0.0035796845331788063,0.001003829063847661,0.00051387027,0.0007685088203288615,0.0023620149586349726,2.6955603971146047e-05,0.99534464,0.0010059847263619304,0.0,0.0,1eda934b
